        Frequency / THz                Eps''/real
               0.5733934                      0.11251586
               0.5755856                      0.10952256
               0.5777778                      0.10662415
              0.57996994                      0.10381798
              0.58216214                      0.10110138
              0.58435434                     0.098471664
              0.58654654                     0.095926173
              0.58873874                     0.093462273
              0.59093094                     0.091077343
              0.59312314                     0.088768817
              0.59506255                     0.086788118
              0.59531534                     0.086534172
              0.59750754                     0.084370933
              0.59969968                     0.082276687
              0.60189188                     0.080249064
              0.60408407                     0.078285784
              0.60627627                     0.076384597
              0.60846847                     0.074543349
              0.61066067                     0.072759934
              0.61285287                     0.071032308
              0.61504507                     0.069358505
              0.61723721                     0.067736626
              0.61942941                     0.066164814
              0.62162161                     0.064641297
              0.62381381                     0.063164353
              0.62600601                     0.061732337
              0.62819821                     0.060343649
              0.62838161                     0.060229372
              0.63039041                     0.058996744
               0.6325826                     0.057690151
               0.6347748                     0.056422435
              0.63696694                     0.055192221
              0.63915914                     0.053998195
              0.64135134                     0.052839078
              0.64354354                     0.051713645
              0.64573574                     0.050620724
              0.64792794                      0.04955918
              0.65012014                     0.048527919
              0.65231234                     0.047525898
              0.65450448                     0.046552107
              0.65669668                     0.045605581
              0.65888888                     0.044685382
              0.66108108                     0.043790616
              0.66327327                     0.042920418
              0.66356629                     0.042805929
              0.66546547                     0.042073965
              0.66765767                      0.04125046
              0.66984987                     0.040449128
              0.67204207                     0.039669238
              0.67423421                     0.038910076
              0.67642641                     0.038170964
              0.67861861                     0.037451245
              0.68081081                     0.036750279
              0.68300301                     0.036067467
              0.68519521                     0.035402216
              0.68738741                     0.034753967
              0.68957961                     0.034122176
              0.69177175                     0.033506323
              0.69396394                     0.032905899
              0.69615614                     0.032320425
              0.69834834                     0.031749427
              0.70054054                     0.031192465
              0.70072103                     0.031147223
              0.70273274                     0.030649098
              0.70492494                     0.030118911
              0.70711714                     0.029601499
              0.70930928                     0.029096479
              0.71150148                     0.028603472
              0.71369368                     0.028122118
              0.71588588                      0.02765207
              0.71807808                     0.027192993
              0.72027028                     0.026744561
              0.72246248                     0.026306462
              0.72465467                     0.025878394
              0.72684687                     0.025460066
              0.72903901                     0.025051199
              0.73123121                     0.024651518
              0.73342341                     0.024260761
              0.73561561                     0.023878677
              0.73780781                     0.023505019
              0.73995614                     0.023146786
              0.74000001                     0.023139553
              0.74219221                     0.022782048
              0.74438441                     0.022432283
              0.74657655                     0.022090046
              0.74876875                     0.021755129
              0.75096095                     0.021427335
              0.75315315                     0.021106467
              0.75534534                     0.020792339
              0.75753754                     0.020484773
              0.75972974                     0.020183591
              0.76192194                     0.019888623
              0.76411414                     0.019599708
              0.76630628                     0.019316684
              0.76849848                       0.0190394
              0.77069068                     0.018767705
              0.77288288                     0.018501457
              0.77507508                     0.018240513
              0.77726728                     0.017984739
              0.77945948                     0.017734004
              0.78138816                     0.017517475
              0.78165168                     0.017488182
              0.78384382                     0.017247146
              0.78603601                     0.017010778
              0.78822821                     0.016778965
              0.79042041                      0.01655159
              0.79261261                     0.016328547
              0.79480481                     0.016109727
              0.79699701                     0.015895031
              0.79918921                     0.015684355
              0.80138141                     0.015477606
              0.80357355                     0.015274688
              0.80576575                     0.015075509
              0.80795795                     0.014879983
              0.81015015                     0.014688022
              0.81234235                     0.014499541
              0.81453454                     0.014314461
              0.81672674                     0.014132704
              0.81891894                     0.013954191
              0.82111108                     0.013778848
              0.82330328                     0.013606601
                 0.82514                      0.01346462
              0.82549548                     0.013437383
              0.82768768                     0.013271123
              0.82987988                     0.013107756
              0.83207208                     0.012947215
              0.83426428                     0.012789438
              0.83645648                     0.012634365
              0.83864868                     0.012481934
              0.84084082                     0.012332089
              0.84303302                     0.012184773
              0.84522521                     0.012039929
              0.84741741                     0.011897505
              0.84960961                      0.01175745
              0.85180181                     0.011619711
              0.85399401                      0.01148424
              0.85618621                     0.011350989
              0.85837835                      0.01121991
              0.86057055                     0.011090958
              0.86276275                     0.010964088
              0.86495495                     0.010839257
              0.86714715                     0.010716422
              0.86933935                     0.010595544
              0.87134165                     0.010486809
              0.87153155                      0.01047658
              0.87372375                     0.010359492
              0.87591594                     0.010244243
              0.87810808                     0.010130794
              0.88030028                     0.010019109
              0.88249248                    0.0099091521
              0.88468468                    0.0098008905
              0.88687688                    0.0096942894
              0.88906908                    0.0095893163
              0.89126128                    0.0094859377
              0.89345348                    0.0093841245
              0.89564562                    0.0092838444
              0.89783782                    0.0091850683
              0.90003002                    0.0090877665
              0.90222222                     0.008991912
              0.90441442                     0.008897475
              0.90660661                    0.0088044303
              0.90879881                    0.0087127499
              0.91099101                    0.0086224079
              0.91318321                    0.0085333809
              0.91537535                     0.008445642
              0.91756755                    0.0083591687
              0.91975975                    0.0082739368
              0.92013025                    0.0082596522
              0.92195195                    0.0081899231
              0.92414415                    0.0081071053
              0.92633635                    0.0080254609
              0.92852855                    0.0079449695
              0.93072075                    0.0078656096
              0.93291289                    0.0077873599
              0.93510509                    0.0077102012
              0.93729728                    0.0076341135
              0.93948948                    0.0075590778
              0.94168168                    0.0074850754
              0.94387388                    0.0074120872
              0.94606608                    0.0073400959
              0.94825828                     0.007269084
              0.95045048                    0.0071990336
              0.95264262                    0.0071299286
              0.95483482                     0.007061752
              0.95702702                    0.0069944877
              0.95921922                    0.0069281203
              0.96141142                    0.0068626343
              0.96360362                     0.006798014
              0.96579581                    0.0067342455
              0.96798801                    0.0066713137
              0.97018015                    0.0066092042
              0.97165066                    0.0065679965
              0.97237235                    0.0065479036
              0.97456455                    0.0064873984
              0.97675675                    0.0064276746
              0.97894895                      0.00636872
              0.98114115                    0.0063105212
              0.98333335                    0.0062530655
              0.98552555                    0.0061963415
              0.98771769                    0.0061403364
              0.98990989                    0.0060850387
              0.99210209                    0.0060304371
              0.99429429                    0.0059765195
              0.99648649                    0.0059232758
              0.99867868                    0.0058706943
               1.0008708                    0.0058187651
               1.0030631                    0.0057674767
               1.0052552                    0.0057168202
               1.0074475                    0.0056667849
               1.0096396                    0.0056173606
               1.0118319                    0.0055685383
                1.014024                    0.0055203079
               1.0162162                    0.0054726605
               1.0184084                    0.0054255873
               1.0206006                    0.0053790789
               1.0227928                    0.0053331265
                1.024985                    0.0052877222
               1.0260558                    0.0052657393
               1.0271772                    0.0052428567
               1.0293694                     0.005198522
               1.0315616                    0.0051547103
               1.0337538                    0.0051114135
               1.0359459                    0.0050686235
               1.0381382                     0.005026333
               1.0403303                    0.0049845343
               1.0425225                    0.0049432199
               1.0447147                    0.0049023828
               1.0469069                    0.0048620156
               1.0490991                    0.0048221117
               1.0512913                    0.0047826641
               1.0534835                    0.0047436659
               1.0556756                    0.0047051106
               1.0578679                    0.0046669915
                 1.06006                    0.0046293028
               1.0622523                    0.0045920378
               1.0644444                      0.00455519
               1.0666367                    0.0045187538
               1.0688288                    0.0044827238
               1.0710211                    0.0044470932
               1.0732132                    0.0044118566
               1.0754054                    0.0043770089
               1.0775976                    0.0043425439
               1.0797898                    0.0043084561
                1.081982                    0.0042747408
               1.0835073                    0.0042514992
               1.0841742                    0.0042413925
               1.0863664                     0.004208406
               1.0885586                    0.0041757762
               1.0907507                    0.0041434979
                1.092943                    0.0041115666
               1.0951351                    0.0040799771
               1.0973274                    0.0040487251
               1.0995195                    0.0040178057
               1.1017118                    0.0039872145
               1.1039039                     0.003956947
               1.1060961                    0.0039269989
               1.1082883                    0.0038973652
               1.1104804                    0.0038680423
               1.1126727                    0.0038390257
               1.1148648                    0.0038103114
               1.1170571                    0.0037818954
