        Time / ps                E-Field (Y; 0 0 1000) [1]/real
               3.5599563                               0
               3.5644798                               0
               3.5690032                               0
               3.5735267                               0
               3.5780501                               0
               3.5825736                               0
                3.587097                               0
               3.5916205                               0
               3.5961439                               0
               3.6006674                               0
               3.6051908                               0
               3.6097143                               0
               3.6142377                               0
               3.6187612                               0
               3.6232846                               0
               3.6278081                               0
               3.6323315                               0
                3.636855                               0
               3.6413784                               0
               3.6459019                               0
               3.6504253                               0
               3.6549488                               0
               3.6594722                               0
               3.6639957                               0
               3.6685191                               0
               3.6730426                               0
               3.6775661                               0
               3.6820895                               0
                3.686613                               0
               3.6911364                               0
               3.6956599                               0
               3.7001833                               0
               3.7047068                               0
               3.7092302                               0
               3.7137537                               0
               3.7182771                               0
               3.7228006                               0
                3.727324                               0
               3.7318475                               0
               3.7363709                               0
               3.7408944                               0
               3.7454178                               0
               3.7499413                               0
               3.7544647                               0
               3.7589882                               0
               3.7635116                               0
               3.7680351                               0
               3.7725585                               0
                3.777082                               0
               3.7816054                               0
               3.7861289                               0
               3.7906523                               0
               3.7951758                               0
               3.7996992                               0
               3.8042227                               0
               3.8087461                               0
               3.8132696                               0
                3.817793                               0
               3.8223165                               0
                 3.82684                               0
               3.8313634                               0
               3.8358869                               0
               3.8404103                               0
               3.8449338                               0
               3.8494572                               0
               3.8539807                               0
               3.8585041                               0
               3.8630276                               0
                3.867551                               0
               3.8720745                               0
               3.8765979                               0
               3.8811214                               0
               3.8856448                               0
               3.8901683                               0
               3.8946917                               0
               3.8992152                               0
               3.9037386                               0
               3.9082621                               0
               3.9127855                               0
                3.917309                               0
               3.9218324                               0
               3.9263559                               0
               3.9308793                               0
               3.9354028                               0
               3.9399262                               0
               3.9444497                               0
               3.9489731                               0
               3.9534966                               0
                 3.95802                               0
               3.9625435                               0
               3.9670669                               0
               3.9715904                               0
               3.9761139                               0
               3.9806373                               0
               3.9851608                               0
               3.9896842                               0
               3.9942077                               0
               3.9987311                               0
               4.0032546                               0
                4.007778                               0
               4.0123015                               0
               4.0168249                               0
               4.0213484                               0
               4.0258718                               0
               4.0303953                               0
               4.0349187                               0
               4.0394422                               0
               4.0439656                               0
               4.0484891                               0
               4.0530125                               0
                4.057536                               0
               4.0620594                               0
               4.0665829                               0
               4.0711063                               0
               4.0756298                               0
               4.0801532                               0
               4.0846767                               0
               4.0892001                               0
               4.0937236                               0
                4.098247                               0
               4.1027705                               0
               4.1072939                               0
               4.1118174                               0
               4.1163408                               0
               4.1208643                               0
               4.1253877                               0
               4.1299112                               0
               4.1344347                               0
               4.1389581                               0
               4.1434816                               0
                4.148005                               0
               4.1525285                               0
               4.1570519                               0
               4.1615754                               0
               4.1660988                               0
               4.1706223                               0
               4.1751457                               0
               4.1796692                               0
               4.1841926                               0
               4.1887161                               0
               4.1932395                               0
                4.197763                               0
               4.2022864                               0
               4.2068099                               0
               4.2113333                               0
               4.2158568                               0
               4.2203802                               0
               4.2249037                               0
               4.2294271                               0
               4.2339506                               0
                4.238474                               0
               4.2429975                               0
               4.2475209                               0
               4.2520444                               0
               4.2565678                               0
               4.2610913                               0
               4.2656147                               0
               4.2701382                               0
               4.2746616                               0
               4.2791851                               0
               4.2837086                               0
                4.288232                               0
               4.2927555                               0
               4.2972789                               0
               4.3018024                               0
               4.3063258                               0
               4.3108493                               0
               4.3153727                               0
               4.3198962                               0
               4.3244196                               0
               4.3289431                               0
               4.3334665                               0
                 4.33799                               0
               4.3425134                               0
               4.3470369                               0
               4.3515603                               0
               4.3560838                               0
               4.3606072                               0
               4.3651307                               0
               4.3696541                               0
               4.3741776                               0
                4.378701                               0
               4.3832245                               0
               4.3877479                               0
               4.3922714                               0
               4.3967948                               0
               4.4013183                               0
               4.4058417                               0
               4.4103652                               0
               4.4148886                               0
               4.4194121                               0
               4.4239355                               0
                4.428459                               0
               4.4329825                               0
               4.4375059                               0
               4.4420294                               0
               4.4465528                               0
               4.4510763                               0
               4.4555997                               0
               4.4601232                               0
               4.4646466                               0
               4.4691701                               0
               4.4736935                               0
                4.478217                               0
               4.4827404                               0
               4.4872639                               0
               4.4917873                               0
               4.4963108                               0
               4.5008342                               0
               4.5053577                               0
               4.5098811                               0
               4.5144046                               0
                4.518928                               0
               4.5234515                               0
               4.5279749                               0
               4.5324984                               0
               4.5370218                               0
               4.5415453                               0
               4.5460687                               0
               4.5505922                               0
               4.5551156                               0
               4.5596391                               0
               4.5641625                               0
                4.568686                               0
               4.5732094                               0
               4.5777329                               0
               4.5822563                               0
               4.5867798                               0
               4.5913033                               0
               4.5958267                               0
               4.6003502                               0
               4.6048736                               0
               4.6093971                               0
               4.6139205                               0
                4.618444                               0
               4.6229674                               0
               4.6274909                               0
               4.6320143                               0
               4.6365378                               0
               4.6410612                               0
               4.6455847                               0
               4.6501081                               0
               4.6546316                               0
                4.659155                               0
               4.6636785                               0
               4.6682019                               0
               4.6727254                               0
               4.6772488                               0
               4.6817723                               0
               4.6862957                               0
               4.6908192                               0
               4.6953426                               0
               4.6998661                               0
               4.7043895                               0
                4.708913                               0
               4.7134364                               0
               4.7179599                               0
               4.7224833                               0
               4.7270068                               0
               4.7315302                               0
               4.7360537                               0
               4.7405772                               0
               4.7451006                               0
               4.7496241                               0
               4.7541475                               0
                4.758671                               0
               4.7631944                               0
               4.7677179                               0
               4.7722413                               0
               4.7767648                               0
               4.7812882                               0
               4.7858117                               0
               4.7903351                               0
               4.7948586                               0
                4.799382                               0
               4.8039055                               0
               4.8084289                               0
               4.8129524                               0
               4.8174758                               0
               4.8219993                               0
               4.8265227                               0
               4.8310462                               0
               4.8355696                               0
               4.8400931                               0
               4.8446165                               0
                 4.84914                               0
               4.8536634                               0
               4.8581869                               0
               4.8627103                               0
               4.8672338                               0
               4.8717572                               0
               4.8762807                               0
               4.8808041                               0
               4.8853276                               0
                4.889851                               0
               4.8943745                               0
                4.898898                               0
               4.9034214                               0
               4.9079449                               0
               4.9124683                               0
               4.9169918                               0
               4.9215152                               0
               4.9260387                               0
               4.9305621                               0
               4.9350856                               0
                4.939609                               0
               4.9441325                               0
               4.9486559                               0
               4.9531794                               0
               4.9577028                               0
               4.9622263                               0
               4.9667497                               0
               4.9712732                               0
               4.9757966                               0
               4.9803201                               0
               4.9848435                               0
                4.989367                               0
               4.9938904                               0
               4.9984139                               0
               5.0029373                               0
               5.0074608                               0
               5.0119842                               0
               5.0165077                               0
               5.0210311                               0
               5.0255546                               0
                5.030078                               0
               5.0346015                               0
               5.0391249                               0
               5.0436484                               0
               5.0481719                               0
               5.0526953                               0
               5.0572188                               0
               5.0617422                               0
               5.0662657                               0
               5.0707891                               0
               5.0753126                               0
                5.079836                               0
               5.0843595                               0
               5.0888829                               0
               5.0934064                               0
               5.0979298                               0
               5.1024533                               0
               5.1069767                               0
               5.1115002                               0
               5.1160236                               0
               5.1205471                               0
               5.1250705                               0
                5.129594                               0
               5.1341174                               0
               5.1386409                               0
               5.1431643                               0
               5.1476878                               0
               5.1522112                               0
               5.1567347                               0
               5.1612581                               0
               5.1657816                               0
                5.170305                               0
               5.1748285                               0
               5.1793519                               0
               5.1838754                               0
               5.1883988                               0
               5.1929223                               0
               5.1974458                               0
               5.2019692                               0
               5.2064927                               0
               5.2110161                               0
               5.2155396                               0
                5.220063                               0
               5.2245865                               0
               5.2291099                               0
               5.2336334                               0
               5.2381568                               0
               5.2426803                               0
               5.2472037                               0
               5.2517272                               0
               5.2562506                               0
               5.2607741                               0
               5.2652975                               0
                5.269821                               0
               5.2743444                               0
               5.2788679                               0
               5.2833913                               0
               5.2879148                               0
               5.2924382                               0
               5.2969617                               0
               5.3014851                               0
               5.3060086                               0
                5.310532                               0
               5.3150555                               0
               5.3195789                               0
               5.3241024                               0
               5.3286258                               0
               5.3331493                               0
               5.3376727                               0
               5.3421962                               0
               5.3467196                               0
               5.3512431                               0
               5.3557666                               0
                 5.36029                               0
               5.3648135                               0
               5.3693369                               0
               5.3738604                               0
               5.3783838                               0
               5.3829073                               0
               5.3874307                               0
               5.3919542                               0
               5.3964776                               0
               5.4010011                               0
               5.4055245                               0
                5.410048                               0
               5.4145714                               0
               5.4190949                               0
               5.4236183                               0
               5.4281418                               0
               5.4326652                               0
               5.4371887                               0
               5.4417121                               0
               5.4462356                               0
                5.450759                               0
               5.4552825                               0
               5.4598059                               0
               5.4643294                               0
               5.4688528                               0
               5.4733763                               0
               5.4778997                               0
               5.4824232                               0
               5.4869466                               0
               5.4914701                               0
               5.4959935                               0
                5.500517                               0
               5.5050405                               0
               5.5095639                               0
               5.5140874                               0
               5.5186108                               0
               5.5231343                               0
               5.5276577                               0
               5.5321812                               0
               5.5367046                               0
               5.5412281                               0
               5.5457515                               0
                5.550275                               0
               5.5547984                               0
               5.5593219                               0
               5.5638453                               0
               5.5683688                               0
               5.5728922                               0
               5.5774157                               0
               5.5819391                               0
               5.5864626                               0
                5.590986                               0
               5.5955095                               0
               5.6000329                               0
               5.6045564                               0
               5.6090798                               0
               5.6136033                               0
               5.6181267                               0
               5.6226502                               0
               5.6271736                               0
               5.6316971                               0
               5.6362205                               0
                5.640744                               0
               5.6452674                               0
               5.6497909                               0
               5.6543143                               0
               5.6588378                               0
               5.6633613                               0
               5.6678847                               0
               5.6724082                               0
               5.6769316                               0
               5.6814551                               0
               5.6859785                               0
                5.690502                               0
               5.6950254                               0
               5.6995489                               0
               5.7040723                               0
               5.7085958                               0
               5.7131192                               0
               5.7176427                               0
               5.7221661                               0
               5.7266896                               0
                5.731213                               0
               5.7357365                               0
               5.7402599                               0
               5.7447834                               0
               5.7493068                               0
               5.7538303                               0
               5.7583537                               0
               5.7628772                               0
               5.7674006                               0
               5.7719241                               0
               5.7764475                               0
                5.780971                               0
               5.7854944                               0
               5.7900179                               0
               5.7945413                               0
               5.7990648                               0
               5.8035882                               0
               5.8081117                               0
               5.8126352                               0
               5.8171586                               0
               5.8216821                               0
               5.8262055                               0
                5.830729                               0
               5.8352524                               0
               5.8397759                               0
               5.8442993                               0
               5.8488228                               0
               5.8533462                               0
               5.8578697                               0
               5.8623931                               0
               5.8669166                               0
                 5.87144                               0
               5.8759635                               0
               5.8804869                               0
               5.8850104                               0
               5.8895338                               0
               5.8940573                               0
               5.8985807                               0
               5.9031042                               0
               5.9076276                               0
               5.9121511                               0
               5.9166745                               0
                5.921198                               0
               5.9257214                               0
               5.9302449                               0
               5.9347683                               0
               5.9392918                               0
               5.9438152                               0
               5.9483387                               0
               5.9528621                               0
               5.9573856                               0
               5.9619091                               0
               5.9664325                               0
                5.970956                               0
               5.9754794                               0
               5.9800029                               0
               5.9845263                               0
               5.9890498                               0
               5.9935732                               0
               5.9980967                               0
               6.0026201                               0
               6.0071436                               0
                6.011667                               0
               6.0161905                               0
               6.0207139                               0
               6.0252374                               0
               6.0297608                               0
               6.0342843                               0
               6.0388077                               0
               6.0433312                               0
               6.0478546                               0
               6.0523781                               0
               6.0569015                               0
                6.061425                               0
               6.0659484                               0
               6.0704719                               0
               6.0749953                               0
               6.0795188                               0
               6.0840422                               0
               6.0885657                               0
               6.0930891                               0
               6.0976126                               0
                6.102136                               0
               6.1066595                               0
               6.1111829                               0
               6.1157064                               0
               6.1202299                               0
               6.1247533                               0
               6.1292768                               0
               6.1338002                               0
               6.1383237                               0
               6.1428471                               0
               6.1473706                               0
                6.151894                               0
               6.1564175                               0
               6.1609409                               0
               6.1654644                               0
               6.1699878                               0
               6.1745113                               0
               6.1790347                               0
               6.1835582                               0
               6.1880816                               0
               6.1926051                               0
               6.1971285                               0
                6.201652                               0
               6.2061754                               0
               6.2106989                               0
               6.2152223                               0
               6.2197458                               0
               6.2242692                               0
               6.2287927                               0
               6.2333161                               0
               6.2378396                               0
                6.242363                               0
               6.2468865                               0
               6.2514099                               0
               6.2559334                               0
               6.2604568                               0
               6.2649803                               0
               6.2695038                               0
               6.2740272                               0
               6.2785507                               0
               6.2830741                               0
               6.2875976                               0
                6.292121                               0
               6.2966445                               0
               6.3011679                               0
               6.3056914                               0
               6.3102148                               0
               6.3147383                               0
               6.3192617                               0
               6.3237852                               0
               6.3283086                               0
               6.3328321                               0
               6.3373555                               0
                6.341879                               0
               6.3464024                               0
               6.3509259                               0
               6.3554493                               0
               6.3599728                               0
               6.3644962                               0
               6.3690197                               0
               6.3735431                               0
               6.3780666                               0
                 6.38259                               0
               6.3871135                               0
               6.3916369                               0
               6.3961604                               0
               6.4006838                               0
               6.4052073                               0
               6.4097307                               0
               6.4142542                               0
               6.4187776                               0
               6.4233011                               0
               6.4278246                               0
                6.432348                               0
               6.4368715                               0
               6.4413949                               0
               6.4459184                               0
               6.4504418                               0
               6.4549653                               0
               6.4594887                               0
               6.4640122                               0
               6.4685356                               0
               6.4730591                               0
               6.4775825                               0
                6.482106                               0
               6.4866294                               0
               6.4911529                               0
               6.4956763                               0
               6.5001998                               0
               6.5047232                               0
               6.5092467                               0
               6.5137701                               0
               6.5182936                               0
                6.522817                               0
               6.5273405                               0
               6.5318639                               0
               6.5363874                               0
               6.5409108                               0
               6.5454343                               0
               6.5499577                               0
               6.5544812                               0
               6.5590046                               0
               6.5635281                               0
               6.5680515                               0
                6.572575                               0
               6.5770985                               0
               6.5816219                               0
               6.5861454                               0
               6.5906688                               0
               6.5951923                               0
               6.5997157                               0
               6.6042392                               0
               6.6087626                               0
               6.6132861                               0
               6.6178095                               0
                6.622333                               0
               6.6268564                               0
               6.6313799                               0
               6.6359033                               0
               6.6404268                               0
               6.6449502                               0
               6.6494737                               0
               6.6539971                               0
               6.6585206                               0
                6.663044                               0
               6.6675675                               0
               6.6720909                               0
               6.6766144                               0
               6.6811378                               0
               6.6856613                               0
               6.6901847                               0
               6.6947082                               0
               6.6992316                               0
               6.7037551                               0
               6.7082785                               0
                6.712802                               0
               6.7173254                               0
               6.7218489                               0
               6.7263724                               0
               6.7308958                               0
               6.7354193                               0
               6.7399427                               0
               6.7444662                               0
               6.7489896                               0
               6.7535131                               0
               6.7580365                               0
                 6.76256                               0
               6.7670834                               0
               6.7716069                               0
               6.7761303                               0
               6.7806538                               0
               6.7851772                               0
               6.7897007                               0
               6.7942241                               0
               6.7987476                               0
                6.803271                               0
               6.8077945                               0
               6.8123179                               0
               6.8168414                               0
               6.8213648                               0
               6.8258883                               0
               6.8304117                               0
               6.8349352                               0
               6.8394586                               0
               6.8439821                               0
               6.8485055                               0
                6.853029                               0
               6.8575524                               0
               6.8620759                               0
               6.8665993                               0
               6.8711228                               0
               6.8756462                               0
               6.8801697                               0
               6.8846932                               0
               6.8892166                               0
               6.8937401                               0
               6.8982635                               0
                6.902787                               0
               6.9073104                               0
               6.9118339                               0
               6.9163573                               0
               6.9208808                               0
               6.9254042                               0
               6.9299277                               0
               6.9344511                               0
               6.9389746                               0
                6.943498                               0
               6.9480215                               0
               6.9525449                               0
               6.9570684                               0
               6.9615918                               0
               6.9661153                               0
               6.9706387                               0
               6.9751622                               0
               6.9796856                               0
               6.9842091                               0
               6.9887325                               0
                6.993256                               0
               6.9977794                               0
               7.0023029                               0
               7.0068263                               0
               7.0113498                               0
               7.0158732                               0
               7.0203967                               0
               7.0249201                               0
               7.0294436                               0
               7.0339671                               0
               7.0384905                               0
                7.043014                               0
               7.0475374                               0
               7.0520609                               0
               7.0565843                               0
               7.0611078                               0
               7.0656312                               0
