        Time / ps                E-Field (X; 0 0 250) [1]/real
               1.3849009                               0
               1.3892697                               0
               1.3936385                               0
               1.3980073                               0
                1.402376                               0
               1.4067448                               0
               1.4111136                               0
               1.4154824                               0
               1.4198511                               0
               1.4242199                               0
               1.4285887                               0
               1.4329574                               0
               1.4373262                               0
                1.441695                               0
               1.4460638                               0
               1.4504325                               0
               1.4548013                               0
               1.4591701                               0
               1.4635389                               0
               1.4679076                               0
               1.4722764                               0
               1.4766452                               0
               1.4810139                               0
               1.4853827                               0
               1.4897515                               0
               1.4941203                               0
                1.498489                               0
               1.5028578                               0
               1.5072266                               0
               1.5115954                               0
               1.5159641                               0
               1.5203329                               0
               1.5247017                               0
               1.5290704                               0
               1.5334392                               0
                1.537808                               0
               1.5421768                               0
               1.5465455                               0
               1.5509143                               0
               1.5552831                               0
               1.5596519                               0
               1.5640206                               0
               1.5683894                               0
               1.5727582                               0
               1.5771269                               0
               1.5814957                               0
               1.5858645                               0
               1.5902333                               0
                1.594602                               0
               1.5989708                               0
               1.6033396                               0
               1.6077084                               0
               1.6120771                               0
               1.6164459                               0
               1.6208147                               0
               1.6251834                               0
               1.6295522                               0
                1.633921                               0
               1.6382898                               0
               1.6426585                               0
               1.6470273                               0
               1.6513961                               0
               1.6557649                               0
               1.6601336                               0
               1.6645024                               0
               1.6688712                               0
               1.6732399                               0
               1.6776087                               0
               1.6819775                               0
               1.6863463                               0
                1.690715                               0
               1.6950838                               0
               1.6994526                               0
               1.7038214                               0
               1.7081901                               0
               1.7125589                               0
               1.7169277                               0
               1.7212964                               0
               1.7256652                               0
                1.730034                               0
               1.7344028                               0
               1.7387715                               0
               1.7431403                               0
               1.7475091                               0
               1.7518779                               0
               1.7562466                               0
               1.7606154                               0
               1.7649842                               0
               1.7693529                               0
               1.7737217                               0
               1.7780905                               0
               1.7824593                               0
                1.786828                               0
               1.7911968                               0
               1.7955656                               0
               1.7999344                               0
               1.8043031                               0
               1.8086719                               0
               1.8130407                               0
               1.8174094                               0
               1.8217782                               0
                1.826147                               0
               1.8305158                               0
               1.8348845                               0
               1.8392533                               0
               1.8436221                               0
               1.8479909                               0
               1.8523596                               0
               1.8567284                               0
               1.8610972                               0
               1.8654659                               0
               1.8698347                               0
               1.8742035                               0
               1.8785723                               0
                1.882941                               0
               1.8873098                               0
               1.8916786                               0
               1.8960474                               0
               1.9004161                               0
               1.9047849                               0
               1.9091537                               0
               1.9135224                               0
               1.9178912                               0
                 1.92226                               0
               1.9266288                               0
               1.9309975                               0
               1.9353663                               0
               1.9397351                               0
               1.9441039                               0
               1.9484726                               0
               1.9528414                               0
               1.9572102                               0
               1.9615789                               0
               1.9659477                               0
               1.9703165                               0
               1.9746853                               0
                1.979054                               0
               1.9834228                               0
               1.9877916                               0
               1.9921604                               0
               1.9965291                               0
               2.0008979                               0
               2.0052667                               0
               2.0096354                               0
               2.0140042                               0
                2.018373                               0
               2.0227418                               0
               2.0271105                               0
               2.0314793                               0
               2.0358481                               0
               2.0402169                               0
               2.0445856                               0
               2.0489544                               0
               2.0533232                               0
               2.0576919                               0
               2.0620607                               0
               2.0664295                               0
               2.0707983                               0
                2.075167                               0
               2.0795358                               0
               2.0839046                               0
               2.0882734                               0
               2.0926421                               0
               2.0970109                               0
               2.1013797                               0
               2.1057484                               0
               2.1101172                               0
                2.114486                               0
               2.1188548                               0
               2.1232235                               0
               2.1275923                               0
               2.1319611                               0
               2.1363299                               0
               2.1406986                               0
               2.1450674                               0
               2.1494362                               0
               2.1538049                               0
               2.1581737                               0
               2.1625425                               0
               2.1669113                               0
                 2.17128                               0
               2.1756488                               0
               2.1800176                               0
               2.1843864                               0
               2.1887551                               0
               2.1931239                               0
               2.1974927                               0
               2.2018614                               0
               2.2062302                               0
                2.210599                               0
               2.2149678                               0
               2.2193365                               0
               2.2237053                               0
               2.2280741                               0
               2.2324429                               0
               2.2368116                               0
               2.2411804                               0
               2.2455492                               0
               2.2499179                               0
               2.2542867                               0
               2.2586555                               0
               2.2630243                               0
                2.267393                               0
               2.2717618                               0
               2.2761306                               0
               2.2804994                               0
               2.2848681                               0
               2.2892369                               0
               2.2936057                               0
               2.2979744                               0
               2.3023432                               0
                2.306712                               0
               2.3110808                               0
               2.3154495                               0
               2.3198183                               0
               2.3241871                               0
               2.3285559                               0
               2.3329246                               0
               2.3372934                               0
               2.3416622                               0
               2.3460309                               0
               2.3503997                               0
               2.3547685                               0
               2.3591373                               0
                2.363506                               0
               2.3678748                               0
               2.3722436                               0
               2.3766123                               0
               2.3809811                               0
               2.3853499                               0
               2.3897187                               0
               2.3940874                               0
               2.3984562                               0
                2.402825                               0
               2.4071938                               0
               2.4115625                               0
               2.4159313                               0
               2.4203001                               0
               2.4246688                               0
               2.4290376                               0
               2.4334064                               0
               2.4377752                               0
               2.4421439                               0
               2.4465127                               0
               2.4508815                               0
               2.4552503                               0
                2.459619                               0
               2.4639878                               0
               2.4683566                               0
               2.4727253                               0
               2.4770941                               0
               2.4814629                               0
               2.4858317                               0
               2.4902004                               0
               2.4945692                               0
                2.498938                               0
               2.5033068                               0
               2.5076755                               0
               2.5120443                               0
               2.5164131                               0
               2.5207818                               0
               2.5251506                               0
               2.5295194                               0
               2.5338882                               0
               2.5382569                               0
               2.5426257                               0
               2.5469945                               0
               2.5513633                               0
                2.555732                               0
               2.5601008                               0
               2.5644696                               0
               2.5688383                               0
               2.5732071                               0
               2.5775759                               0
               2.5819447                               0
               2.5863134                               0
               2.5906822                               0
                2.595051                               0
               2.5994198                               0
               2.6037885                               0
               2.6081573                               0
               2.6125261                               0
               2.6168948                               0
               2.6212636                               0
               2.6256324                               0
               2.6300012                               0
               2.6343699                               0
               2.6387387                               0
               2.6431075                               0
               2.6474763                               0
                2.651845                               0
               2.6562138                               0
               2.6605826                               0
               2.6649513                               0
               2.6693201                               0
               2.6736889                               0
               2.6780577                               0
               2.6824264                               0
               2.6867952                               0
                2.691164                               0
               2.6955328                               0
               2.6999015                               0
               2.7042703                               0
               2.7086391                               0
               2.7130078                               0
               2.7173766                               0
               2.7217454                               0
               2.7261142                               0
               2.7304829                               0
               2.7348517                               0
               2.7392205                               0
               2.7435893                               0
                2.747958                               0
               2.7523268                               0
               2.7566956                               0
               2.7610643                               0
               2.7654331                               0
               2.7698019                               0
               2.7741707                               0
               2.7785394                               0
               2.7829082                               0
                2.787277                               0
               2.7916458                               0
               2.7960145                               0
               2.8003833                               0
               2.8047521                               0
               2.8091208                               0
               2.8134896                               0
               2.8178584                               0
               2.8222272                               0
               2.8265959                               0
               2.8309647                               0
               2.8353335                               0
               2.8397023                               0
                2.844071                               0
               2.8484398                               0
               2.8528086                               0
               2.8571773                               0
               2.8615461                               0
               2.8659149                               0
