        Frequency / THz                Eps'/real
               0.4309009                       4.8400002
               0.4330931                       4.8400002
               0.4352853                       4.8400002
              0.43747747                       4.8400002
              0.43966967                       4.8400002
              0.44186187                       4.8400002
              0.44405407                       4.8400002
              0.44624624                       4.8400002
              0.44843844                       4.8400002
              0.45063064                       4.8400002
              0.45282283                       4.8400002
               0.4531672                       4.8400002
                0.455015                       4.8400002
               0.4572072                       4.8400002
               0.4593994                       4.8400002
               0.4615916                       4.8400002
              0.46378377                       4.8400002
              0.46597597                       4.8400002
              0.46816817                       4.8400002
              0.47036037                       4.8400002
              0.47255254                       4.8400002
              0.47474474                       4.8400002
              0.47693694                       4.8400002
              0.47854117                       4.8400002
              0.47912914                       4.8400002
              0.48132133                       4.8400002
               0.4835135                       4.8400002
               0.4857057                       4.8400002
               0.4878979                       4.8400002
               0.4900901                       4.8400002
              0.49228227                       4.8400002
              0.49447447                       4.8400002
              0.49666667                       4.8400002
              0.49885887                       4.8400002
              0.50105107                       4.8400002
              0.50324327                       4.8400002
              0.50533587                       4.8400002
              0.50543541                       4.8400002
              0.50762761                       4.8400002
              0.50981981                       4.8400002
                0.512012                       4.8400002
               0.5142042                       4.8400002
               0.5163964                       4.8400002
               0.5185886                       4.8400002
               0.5207808                       4.8400002
                0.522973                       4.8400002
              0.52516514                       4.8400002
              0.52735734                       4.8400002
              0.52954954                       4.8400002
              0.53174174                       4.8400002
              0.53363091                       4.8400002
              0.53393394                       4.8400002
              0.53612614                       4.8400002
              0.53831834                       4.8400002
              0.54051054                       4.8400002
              0.54270267                       4.8400002
              0.54489487                       4.8400002
              0.54708707                       4.8400002
              0.54927927                       4.8400002
              0.55147147                       4.8400002
              0.55366367                       4.8400002
              0.55585587                       4.8400002
              0.55804807                       4.8400002
              0.56024027                       4.8400002
              0.56243241                       4.8400002
              0.56351024                       4.8400002
              0.56462461                       4.8400002
              0.56681681                       4.8400002
              0.56900901                       4.8400002
              0.57120121                       4.8400002
               0.5733934                       4.8400002
               0.5755856                       4.8400002
               0.5777778                       4.8400002
              0.57996994                       4.8400002
              0.58216214                       4.8400002
              0.58435434                       4.8400002
              0.58654654                       4.8400002
              0.58873874                       4.8400002
              0.59093094                       4.8400002
              0.59312314                       4.8400002
              0.59506255                       4.8400002
              0.59531534                       4.8400002
              0.59750754                       4.8400002
              0.59969968                       4.8400002
              0.60189188                       4.8400002
              0.60408407                       4.8400002
              0.60627627                       4.8400002
              0.60846847                       4.8400002
              0.61066067                       4.8400002
              0.61285287                       4.8400002
              0.61504507                       4.8400002
              0.61723721                       4.8400002
              0.61942941                       4.8400002
              0.62162161                       4.8400002
              0.62381381                       4.8400002
              0.62600601                       4.8400002
              0.62819821                       4.8400002
              0.62838161                       4.8400002
              0.63039041                       4.8400002
               0.6325826                       4.8400002
               0.6347748                       4.8400002
              0.63696694                       4.8400002
              0.63915914                       4.8400002
              0.64135134                       4.8400002
              0.64354354                       4.8400002
              0.64573574                       4.8400002
              0.64792794                       4.8400002
              0.65012014                       4.8400002
              0.65231234                       4.8400002
              0.65450448                       4.8400002
              0.65669668                       4.8400002
              0.65888888                       4.8400002
              0.66108108                       4.8400002
              0.66327327                       4.8400002
              0.66356629                       4.8400002
              0.66546547                       4.8400002
              0.66765767                       4.8400002
              0.66984987                       4.8400002
              0.67204207                       4.8400002
              0.67423421                       4.8400002
              0.67642641                       4.8400002
              0.67861861                       4.8400002
              0.68081081                       4.8400002
              0.68300301                       4.8400002
              0.68519521                       4.8400002
              0.68738741                       4.8400002
              0.68957961                       4.8400002
              0.69177175                       4.8400002
              0.69396394                       4.8400002
              0.69615614                       4.8400002
              0.69834834                       4.8400002
              0.70054054                       4.8400002
              0.70072103                       4.8400002
              0.70273274                       4.8400002
              0.70492494                       4.8400002
              0.70711714                       4.8400002
              0.70930928                       4.8400002
              0.71150148                       4.8400002
              0.71369368                       4.8400002
              0.71588588                       4.8400002
              0.71807808                       4.8400002
              0.72027028                       4.8400002
              0.72246248                       4.8400002
              0.72465467                       4.8400002
              0.72684687                       4.8400002
              0.72903901                       4.8400002
              0.73123121                       4.8400002
              0.73342341                       4.8400002
              0.73561561                       4.8400002
              0.73780781                       4.8400002
              0.73995614                       4.8400002
              0.74000001                       4.8400002
              0.74219221                       4.8400002
              0.74438441                       4.8400002
              0.74657655                       4.8400002
              0.74876875                       4.8400002
              0.75096095                       4.8400002
              0.75315315                       4.8400002
              0.75534534                       4.8400002
              0.75753754                       4.8400002
              0.75972974                       4.8400002
              0.76192194                       4.8400002
              0.76411414                       4.8400002
              0.76630628                       4.8400002
              0.76849848                       4.8400002
              0.77069068                       4.8400002
              0.77288288                       4.8400002
              0.77507508                       4.8400002
              0.77726728                       4.8400002
              0.77945948                       4.8400002
              0.78138816                       4.8400002
              0.78165168                       4.8400002
              0.78384382                       4.8400002
              0.78603601                       4.8400002
              0.78822821                       4.8400002
              0.79042041                       4.8400002
              0.79261261                       4.8400002
              0.79480481                       4.8400002
              0.79699701                       4.8400002
              0.79918921                       4.8400002
              0.80138141                       4.8400002
              0.80357355                       4.8400002
              0.80576575                       4.8400002
              0.80795795                       4.8400002
              0.81015015                       4.8400002
              0.81234235                       4.8400002
              0.81453454                       4.8400002
              0.81672674                       4.8400002
              0.81891894                       4.8400002
              0.82111108                       4.8400002
              0.82330328                       4.8400002
                 0.82514                       4.8400002
              0.82549548                       4.8400002
              0.82768768                       4.8400002
              0.82987988                       4.8400002
              0.83207208                       4.8400002
              0.83426428                       4.8400002
              0.83645648                       4.8400002
              0.83864868                       4.8400002
              0.84084082                       4.8400002
              0.84303302                       4.8400002
              0.84522521                       4.8400002
              0.84741741                       4.8400002
              0.84960961                       4.8400002
              0.85180181                       4.8400002
              0.85399401                       4.8400002
              0.85618621                       4.8400002
              0.85837835                       4.8400002
              0.86057055                       4.8400002
              0.86276275                       4.8400002
              0.86495495                       4.8400002
              0.86714715                       4.8400002
              0.86933935                       4.8400002
              0.87134165                       4.8400002
              0.87153155                       4.8400002
              0.87372375                       4.8400002
              0.87591594                       4.8400002
              0.87810808                       4.8400002
              0.88030028                       4.8400002
              0.88249248                       4.8400002
              0.88468468                       4.8400002
              0.88687688                       4.8400002
              0.88906908                       4.8400002
              0.89126128                       4.8400002
              0.89345348                       4.8400002
              0.89564562                       4.8400002
              0.89783782                       4.8400002
              0.90003002                       4.8400002
              0.90222222                       4.8400002
              0.90441442                       4.8400002
              0.90660661                       4.8400002
              0.90879881                       4.8400002
              0.91099101                       4.8400002
              0.91318321                       4.8400002
              0.91537535                       4.8400002
              0.91756755                       4.8400002
              0.91975975                       4.8400002
              0.92013025                       4.8400002
              0.92195195                       4.8400002
              0.92414415                       4.8400002
              0.92633635                       4.8400002
              0.92852855                       4.8400002
              0.93072075                       4.8400002
              0.93291289                       4.8400002
              0.93510509                       4.8400002
              0.93729728                       4.8400002
              0.93948948                       4.8400002
              0.94168168                       4.8400002
              0.94387388                       4.8400002
              0.94606608                       4.8400002
              0.94825828                       4.8400002
              0.95045048                       4.8400002
              0.95264262                       4.8400002
              0.95483482                       4.8400002
              0.95702702                       4.8400002
              0.95921922                       4.8400002
              0.96141142                       4.8400002
              0.96360362                       4.8400002
              0.96579581                       4.8400002
              0.96798801                       4.8400002
              0.97018015                       4.8400002
              0.97165066                       4.8400002
              0.97237235                       4.8400002
              0.97456455                       4.8400002
              0.97675675                       4.8400002
              0.97894895                       4.8400002
              0.98114115                       4.8400002
              0.98333335                       4.8400002
              0.98552555                       4.8400002
              0.98771769                       4.8400002
              0.98990989                       4.8400002
              0.99210209                       4.8400002
              0.99429429                       4.8400002
              0.99648649                       4.8400002
              0.99867868                       4.8400002
               1.0008708                       4.8400002
               1.0030631                       4.8400002
               1.0052552                       4.8400002
               1.0074475                       4.8400002
               1.0096396                       4.8400002
               1.0118319                       4.8400002
                1.014024                       4.8400002
               1.0162162                       4.8400002
               1.0184084                       4.8400002
               1.0206006                       4.8400002
               1.0227928                       4.8400002
                1.024985                       4.8400002
               1.0260558                       4.8400002
               1.0271772                       4.8400002
               1.0293694                       4.8400002
               1.0315616                       4.8400002
               1.0337538                       4.8400002
               1.0359459                       4.8400002
               1.0381382                       4.8400002
               1.0403303                       4.8400002
               1.0425225                       4.8400002
               1.0447147                       4.8400002
               1.0469069                       4.8400002
               1.0490991                       4.8400002
               1.0512913                       4.8400002
               1.0534835                       4.8400002
               1.0556756                       4.8400002
               1.0578679                       4.8400002
                 1.06006                       4.8400002
               1.0622523                       4.8400002
               1.0644444                       4.8400002
               1.0666367                       4.8400002
               1.0688288                       4.8400002
               1.0710211                       4.8400002
               1.0732132                       4.8400002
               1.0754054                       4.8400002
               1.0775976                       4.8400002
               1.0797898                       4.8400002
                1.081982                       4.8400002
               1.0835073                       4.8400002
               1.0841742                       4.8400002
               1.0863664                       4.8400002
               1.0885586                       4.8400002
               1.0907507                       4.8400002
                1.092943                       4.8400002
               1.0951351                       4.8400002
               1.0973274                       4.8400002
               1.0995195                       4.8400002
               1.1017118                       4.8400002
               1.1039039                       4.8400002
               1.1060961                       4.8400002
               1.1082883                       4.8400002
               1.1104804                       4.8400002
               1.1126727                       4.8400002
               1.1148648                       4.8400002
               1.1170571                       4.8400002
               1.1192492                       4.8400002
               1.1214415                       4.8400002
               1.1236336                       4.8400002
               1.1258259                       4.8400002
                1.128018                       4.8400002
               1.1302102                       4.8400002
               1.1324024                       4.8400002
               1.1345946                       4.8400002
               1.1367868                       4.8400002
                1.138979                       4.8400002
               1.1411712                       4.8400002
               1.1433634                       4.8400002
               1.1441755                       4.8400002
               1.1455555                       4.8400002
               1.1477478                       4.8400002
               1.1499399                       4.8400002
               1.1521322                       4.8400002
               1.1543243                       4.8400002
               1.1565166                       4.8400002
               1.1587087                       4.8400002
                1.160901                       4.8400002
               1.1630931                       4.8400002
               1.1652852                       4.8400002
               1.1674775                       4.8400002
               1.1696696                       4.8400002
               1.1718619                       4.8400002
                1.174054                       4.8400002
               1.1762463                       4.8400002
               1.1784384                       4.8400002
               1.1806307                       4.8400002
               1.1828228                       4.8400002
                1.185015                       4.8400002
               1.1872072                       4.8400002
               1.1893994                       4.8400002
               1.1915916                       4.8400002
               1.1937838                       4.8400002
                1.195976                       4.8400002
               1.1981682                       4.8400002
               1.2003604                       4.8400002
               1.2025526                       4.8400002
               1.2047447                       4.8400002
                1.206937                       4.8400002
               1.2082407                       4.8400002
               1.2091291                       4.8400002
               1.2113214                       4.8400002
               1.2135135                       4.8400002
               1.2157058                       4.8400002
               1.2178979                       4.8400002
                 1.22009                       4.8400002
               1.2222823                       4.8400002
               1.2244744                       4.8400002
               1.2266667                       4.8400002
               1.2288588                       4.8400002
               1.2310511                       4.8400002
               1.2332432                       4.8400002
               1.2354355                       4.8400002
               1.2376276                       4.8400002
               1.2398198                       4.8400002
                1.242012                       4.8400002
               1.2442042                       4.8400002
               1.2463964                       4.8400002
               1.2485886                       4.8400002
               1.2507808                       4.8400002
                1.252973                       4.8400002
               1.2551652                       4.8400002
               1.2573574                       4.8400002
               1.2595495                       4.8400002
               1.2617418                       4.8400002
               1.2639339                       4.8400002
               1.2661262                       4.8400002
               1.2683183                       4.8400002
               1.2705106                       4.8400002
               1.2727027                       4.8400002
                1.274895                       4.8400002
               1.2758932                       4.8400002
               1.2770871                       4.8400002
               1.2792792                       4.8400002
               1.2814715                       4.8400002
               1.2836636                       4.8400002
               1.2858559                       4.8400002
                1.288048                       4.8400002
               1.2902403                       4.8400002
               1.2924324                       4.8400002
               1.2946246                       4.8400002
               1.2968168                       4.8400002
                1.299009                       4.8400002
               1.3012012                       4.8400002
               1.3033934                       4.8400002
               1.3055856                       4.8400002
               1.3077778                       4.8400002
                 1.30997                       4.8400002
               1.3121622                       4.8400002
               1.3143543                       4.8400002
               1.3165466                       4.8400002
               1.3187387                       4.8400002
                1.320931                       4.8400002
               1.3231231                       4.8400002
               1.3253154                       4.8400002
               1.3275075                       4.8400002
               1.3296998                       4.8400002
               1.3318919                       4.8400002
                1.334084                       4.8400002
               1.3362763                       4.8400002
               1.3384684                       4.8400002
               1.3406607                       4.8400002
               1.3428528                       4.8400002
               1.3450451                       4.8400002
               1.3472372                       4.8400002
               1.3473337                       4.8400002
               1.3494295                       4.8400002
               1.3516216                       4.8400002
               1.3538138                       4.8400002
                1.356006                       4.8400002
               1.3581982                       4.8400002
               1.3603904                       4.8400002
               1.3625826                       4.8400002
               1.3647748                       4.8400002
                1.366967                       4.8400002
               1.3691591                       4.8400002
               1.3713514                       4.8400002
               1.3735435                       4.8400002
               1.3757358                       4.8400002
               1.3779279                       4.8400002
               1.3801202                       4.8400002
               1.3823123                       4.8400002
               1.3845046                       4.8400002
               1.3866967                       4.8400002
               1.3888888                       4.8400002
               1.3910811                       4.8400002
               1.3932732                       4.8400002
               1.3954655                       4.8400002
               1.3976576                       4.8400002
               1.3998499                       4.8400002
                1.402042                       4.8400002
               1.4042343                       4.8400002
               1.4064264                       4.8400002
               1.4086186                       4.8400002
               1.4108108                       4.8400002
                1.413003                       4.8400002
               1.4151952                       4.8400002
               1.4173874                       4.8400002
               1.4195796                       4.8400002
               1.4217718                       4.8400002
               1.4227743                       4.8400002
               1.4239639                       4.8400002
               1.4261562                       4.8400002
               1.4283483                       4.8400002
               1.4305406                       4.8400002
               1.4327327                       4.8400002
                1.434925                       4.8400002
               1.4371171                       4.8400002
               1.4393094                       4.8400002
               1.4415015                       4.8400002
               1.4436936                       4.8400002
               1.4458859                       4.8400002
                1.448078                       4.8400002
               1.4502703                       4.8400002
               1.4524624                       4.8400002
               1.4546547                       4.8400002
               1.4568468                       4.8400002
               1.4590391                       4.8400002
               1.4612312                       4.8400002
               1.4634234                       4.8400002
               1.4656156                       4.8400002
               1.4678078                       4.8400002
                    1.47                       4.8400002
               1.4721922                       4.8400002
               1.4743844                       4.8400002
               1.4765766                       4.8400002
               1.4787688                       4.8400002
                1.480961                       4.8400002
               1.4831531                       4.8400002
               1.4853454                       4.8400002
               1.4875375                       4.8400002
               1.4897298                       4.8400002
               1.4919219                       4.8400002
               1.4941142                       4.8400002
               1.4963063                       4.8400002
               1.4984984                       4.8400002
               1.5006907                       4.8400002
               1.5024389                       4.8400002
               1.5028828                       4.8400002
               1.5050751                       4.8400002
               1.5072672                       4.8400002
               1.5094595                       4.8400002
               1.5116516                       4.8400002
               1.5138439                       4.8400002
                1.516036                       4.8400002
               1.5182282                       4.8400002
               1.5204204                       4.8400002
               1.5226126                       4.8400002
               1.5248048                       4.8400002
                1.526997                       4.8400002
               1.5291892                       4.8400002
               1.5313814                       4.8400002
               1.5335736                       4.8400002
               1.5357658                       4.8400002
               1.5379579                       4.8400002
               1.5401502                       4.8400002
               1.5423423                       4.8400002
               1.5445346                       4.8400002
               1.5467267                       4.8400002
                1.548919                       4.8400002
               1.5511111                       4.8400002
               1.5533034                       4.8400002
               1.5554955                       4.8400002
               1.5576876                       4.8400002
               1.5598799                       4.8400002
                1.562072                       4.8400002
               1.5642643                       4.8400002
               1.5664564                       4.8400002
               1.5686487                       4.8400002
               1.5708408                       4.8400002
                1.573033                       4.8400002
               1.5752252                       4.8400002
               1.5774174                       4.8400002
               1.5796096                       4.8400002
               1.5818018                       4.8400002
                1.583994                       4.8400002
               1.5861862                       4.8400002
               1.5865643                       4.8400002
               1.5883784                       4.8400002
               1.5905706                       4.8400002
               1.5927627                       4.8400002
                1.594955                       4.8400002
               1.5971471                       4.8400002
               1.5993394                       4.8400002
               1.6015315                       4.8400002
               1.6037238                       4.8400002
               1.6059159                       4.8400002
               1.6081082                       4.8400002
               1.6103003                       4.8400002
               1.6124924                       4.8400002
               1.6146847                       4.8400002
               1.6168768                       4.8400002
               1.6190691                       4.8400002
               1.6212612                       4.8400002
               1.6234535                       4.8400002
               1.6256456                       4.8400002
               1.6278379                       4.8400002
                 1.63003                       4.8400002
               1.6322222                       4.8400002
               1.6344144                       4.8400002
               1.6366066                       4.8400002
               1.6387988                       4.8400002
                1.640991                       4.8400002
               1.6431832                       4.8400002
               1.6453754                       4.8400002
               1.6475675                       4.8400002
               1.6497598                       4.8400002
               1.6519519                       4.8400002
               1.6541442                       4.8400002
               1.6563363                       4.8400002
               1.6585286                       4.8400002
               1.6607207                       4.8400002
                1.662913                       4.8400002
               1.6651051                       4.8400002
               1.6672972                       4.8400002
               1.6694895                       4.8400002
               1.6716816                       4.8400002
               1.6738739                       4.8400002
                  1.6754                       4.8400002
                1.676066                       4.8400002
               1.6782583                       4.8400002
               1.6804504                       4.8400002
               1.6826427                       4.8400002
               1.6848348                       4.8400002
                1.687027                       4.8400002
               1.6892192                       4.8400002
               1.6914114                       4.8400002
               1.6936036                       4.8400002
               1.6957958                       4.8400002
                1.697988                       4.8400002
               1.7001802                       4.8400002
               1.7023724                       4.8400002
               1.7045646                       4.8400002
               1.7067567                       4.8400002
                1.708949                       4.8400002
               1.7111411                       4.8400002
               1.7133334                       4.8400002
               1.7155255                       4.8400002
               1.7177178                       4.8400002
               1.7199099                       4.8400002
                1.722102                       4.8400002
               1.7242943                       4.8400002
               1.7264864                       4.8400002
               1.7286787                       4.8400002
               1.7308708                       4.8400002
               1.7330631                       4.8400002
               1.7352552                       4.8400002
               1.7374475                       4.8400002
               1.7396396                       4.8400002
               1.7418318                       4.8400002
                1.744024                       4.8400002
               1.7462162                       4.8400002
               1.7484084                       4.8400002
               1.7506006                       4.8400002
               1.7527928                       4.8400002
                1.754985                       4.8400002
               1.7571772                       4.8400002
               1.7593694                       4.8400002
               1.7615615                       4.8400002
               1.7637538                       4.8400002
               1.7659459                       4.8400002
               1.7681382                       4.8400002
               1.7692099                       4.8400002
               1.7703303                       4.8400002
               1.7725226                       4.8400002
               1.7747147                       4.8400002
               1.7769068                       4.8400002
               1.7790991                       4.8400002
               1.7812912                       4.8400002
               1.7834835                       4.8400002
               1.7856756                       4.8400002
               1.7878679                       4.8400002
                 1.79006                       4.8400002
               1.7922523                       4.8400002
               1.7944444                       4.8400002
               1.7966366                       4.8400002
               1.7988288                       4.8400002
                1.801021                       4.8400002
               1.8032132                       4.8400002
               1.8054054                       4.8400002
               1.8075976                       4.8400002
               1.8097898                       4.8400002
                1.811982                       4.8400002
               1.8141742                       4.8400002
               1.8163663                       4.8400002
               1.8185586                       4.8400002
               1.8207507                       4.8400002
                1.822943                       4.8400002
               1.8251351                       4.8400002
               1.8273274                       4.8400002
               1.8295195                       4.8400002
               1.8317118                       4.8400002
               1.8339039                       4.8400002
                1.836096                       4.8400002
               1.8382883                       4.8400002
               1.8404804                       4.8400002
               1.8426727                       4.8400002
               1.8448648                       4.8400002
               1.8470571                       4.8400002
               1.8492492                       4.8400002
               1.8514414                       4.8400002
               1.8536336                       4.8400002
               1.8558258                       4.8400002
                1.858018                       4.8400002
               1.8602102                       4.8400002
               1.8624024                       4.8400002
               1.8645946                       4.8400002
               1.8667868                       4.8400002
               1.8682723                       4.8400002
                1.868979                       4.8400002
               1.8711711                       4.8400002
               1.8733634                       4.8400002
               1.8755555                       4.8400002
               1.8777478                       4.8400002
               1.8799399                       4.8400002
               1.8821322                       4.8400002
               1.8843243                       4.8400002
               1.8865166                       4.8400002
               1.8887087                       4.8400002
               1.8909009                       4.8400002
               1.8930931                       4.8400002
               1.8952852                       4.8400002
               1.8974775                       4.8400002
               1.8996696                       4.8400002
               1.9018619                       4.8400002
                1.904054                       4.8400002
               1.9062463                       4.8400002
               1.9084384                       4.8400002
               1.9106306                       4.8400002
               1.9128228                       4.8400002
                1.915015                       4.8400002
               1.9172072                       4.8400002
               1.9193994                       4.8400002
               1.9215916                       4.8400002
               1.9237838                       4.8400002
               1.9259759                       4.8400002
               1.9281682                       4.8400002
               1.9303603                       4.8400002
               1.9325526                       4.8400002
               1.9347447                       4.8400002
                1.936937                       4.8400002
               1.9391291                       4.8400002
               1.9413214                       4.8400002
               1.9435135                       4.8400002
               1.9457057                       4.8400002
               1.9478979                       4.8400002
               1.9500901                       4.8400002
               1.9522823                       4.8400002
               1.9544744                       4.8400002
               1.9566667                       4.8400002
               1.9588588                       4.8400002
               1.9610511                       4.8400002
               1.9632432                       4.8400002
               1.9654354                       4.8400002
               1.9676276                       4.8400002
               1.9698198                       4.8400002
                1.972012                       4.8400002
               1.9728816                       4.8400002
               1.9742042                       4.8400002
               1.9763964                       4.8400002
               1.9785886                       4.8400002
               1.9807808                       4.8400002
                1.982973                       4.8400002
               1.9851651                       4.8400002
               1.9873574                       4.8400002
