        Time / ps                E-Field (X; 0 0 250) [1]/real
               7.1473121                      -2871042.3
               7.1516809                      -2910720.6
               7.1560497                      -2947719.8
               7.1604185                      -2981925.5
               7.1647872                      -3013226.5
                7.169156                      -3041514.9
               7.1735248                      -3066686.2
               7.1778935                      -3088639.7
               7.1822623                      -3107279.3
               7.1866311                      -3122513.1
               7.1909999                      -3134253.7
               7.1953686                      -3142419.1
               7.1997374                      -3146932.1
               7.2041062                      -3147721.5
                7.208475                      -3144721.5
               7.2128437                      -3137872.2
               7.2172125                      -3127120.3
               7.2215813                      -3112418.7
                 7.22595                      -3093726.6
               7.2303188                      -3071010.6
               7.2346876                      -3044243.8
               7.2390564                      -3013406.8
               7.2434251                      -2978486.8
               7.2477939                      -2939479.4
               7.2521627                      -2896386.6
               7.2565315                      -2849218.9
               7.2609002                      -2797993.9
                7.265269                      -2742736.8
               7.2696378                      -2683480.7
               7.2740065                      -2620266.4
               7.2783753                      -2553142.6
               7.2827441                      -2482165.6
               7.2871129                      -2407399.7
               7.2914816                      -2328916.6
               7.2958504                      -2246796.1
               7.3002192                      -2161125.2
                7.304588                      -2071998.1
               7.3089567                      -1979516.6
               7.3133255                      -1883789.1
               7.3176943                      -1784930.7
                7.322063                      -1683063.6
               7.3264318                      -1578316.5
               7.3308006                        -1470824
               7.3351694                      -1360727.3
               7.3395381                        -1248173
               7.3439069                      -1133313.5
               7.3482757                      -1016306.5
               7.3526445                      -897314.49
               7.3570132                      -776504.52
                7.361382                      -654047.97
               7.3657508                       -530120.2
               7.3701195                      -404900.02
               7.3744883                      -278569.55
               7.3788571                      -151313.75
               7.3832259                      -23320.019
               7.3875946                       105222.15
               7.3919634                       234121.64
               7.3963322                       363186.03
                7.400701                       492222.13
               7.4050697                       621036.29
               7.4094385                       749434.77
               7.4138073                       877224.21
                7.418176                         1004212
               7.4225448                       1130206.7
               7.4269136                       1255018.4
               7.4312824                       1378459.1
               7.4356511                       1500343.4
               7.4400199                       1620488.8
               7.4443887                       1738715.5
               7.4487575                         1854848
               7.4531262                       1968714.5
                7.457495                       2080147.5
               7.4618638                       2188984.2
               7.4662325                       2295066.6
               7.4706013                       2398242.2
               7.4749701                         2498364
               7.4793389                       2595290.9
               7.4837076                       2688888.1
               7.4880764                       2779027.5
               7.4924452                       2865587.2
                7.496814                       2948453.2
               7.5011827                         3027518
               7.5055515                       3102682.4
               7.5099203                       3173853.6
                7.514289                       3240947.5
               7.5186578                       3303887.4
               7.5230266                       3362604.6
               7.5273954                       3417038.9
               7.5317641                       3467137.8
               7.5361329                       3512857.4
               7.5405017                       3554161.8
               7.5448705                       3591023.9
               7.5492392                       3623424.8
                7.553608                       3651353.6
               7.5579768                         3674808
               7.5623455                         3693794
               7.5667143                       3708325.6
               7.5710831                         3718425
               7.5754519                       3724122.3
               7.5798206                       3725455.1
               7.5841894                       3722468.6
               7.5885582                       3715215.9
                7.592927                       3703756.8
               7.5972957                       3688158.3
               7.6016645                       3668494.2
               7.6060333                       3644845.3
                7.610402                       3617298.6
               7.6147708                       3585947.5
               7.6191396                       3550891.2
               7.6235084                       3512234.5
               7.6278771                       3470087.3
               7.6322459                       3424564.6
               7.6366147                       3375785.8
               7.6409835                       3323874.7
               7.6453522                       3268959.3
                7.649721                       3211170.9
               7.6540898                       3150644.5
               7.6584585                       3087518.2
               7.6628273                       3021932.4
               7.6671961                         2954030
               7.6715649                       2883956.4
               7.6759336                       2811858.4
               7.6803024                       2737883.8
               7.6846712                       2662181.9
                 7.68904                       2584902.1
